16;Ashgabat;{"name":"Ashgabat", "country":"Turkmenistan", "genCountry":"Turkmenistan", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"3"}
17;Baghdad;{"name":"Baghdad", "country":"Iraq", "genCountry":"Iraq", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"3"}
18;Baku;{"name":"Baku", "country":"Azerbaijan", "genCountry":"Azerbaijan", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"3"}
19;Bamako;{"name":"Bamako", "country":"Mali", "genCountry":"Mali", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
20;Bangui;{"name":"Bangui", "country":"Central African Republic", "genCountry":"Central African Republic", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
21;Bangkok;{"name":"Bangkok", "country":"Thailand", "genCountry":"Thailand", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"3"}
22;Bandar Seri Begawan;{"name":"Bandar Seri Begawan", "country":"Brunei", "genCountry":"Brunei", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"5"}
23;Banjul;{"name":"Banjul", "country":"Gambia", "genCountry":"Gambia", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
24;Basseterre;{"name":"Basseterre", "country":"Saint Kitts and Nevis", "genCountry":"Saint Kitts and Nevis", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
25;Beirut;{"name":"Beirut", "country":"Lebanon", "genCountry":"Lebanon", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"4"}
26;Belgrade;{"name":"Belgrade", "country":"Serbia", "genCountry":"Serbia", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"3"}
27;Belmopan;{"name":"Belmopan", "country":"Belize", "genCountry":"Belize", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
28;Berlin;{"name":"Berlin", "country":"Germany", "genCountry":"Germany", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":["The biggest chocolate house is situated in Berlin."], "complexity":"1"}
29;Berne;{"name":"Berne", "country":"Switzerland", "genCountry":"Switzerland", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":["The city of Berne was named after a bear."], "complexity":"2"}
30;Bissau;{"name":"Bissau", "country":"Guinea-Bissau", "genCountry":"Guinea-Bissau", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"4"}
31;Bishkek;{"name":"Bishkek", "country":"Kyrgyzstan", "genCountry":"Kyrgyzstan", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"3"}
32;Bogota;{"name":"Bogota", "country":"Colombia", "genCountry":"Colombia", "continent":"South America", "duplicateName" : "false", "facts":[], "complexity":"5"}
33;Brazzaville;{"name":"Brazzaville", "country":"Republic of the Congo", "genCountry":"Republic of the Congo", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
34;Brasilia;{"name":"Brasilia", "country":"Brazil", "genCountry":"Brazil", "continent":"South America", "duplicateName" : "false", "facts":[], "complexity":"2"}
35;Bratislava;{"name":"Bratislava", "country":"Slovakia", "genCountry":"Slovakia", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"3"}
36;Bridgetown;{"name":"Bridgetown", "country":"Barbados", "genCountry":"Barbados", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
37;Brussels;{"name":"Brussels", "country":"Belgium", "genCountry":"Belgium", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":["Brussels is supposed to be the place where the french fries were invented."], "complexity":"1"}
38;Budapest;{"name":"Budapest", "country":"Hungary", "genCountry":"Hungary", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"2"}
39;Bujumbura;{"name":"Bujumbura", "country":"Burundi", "genCountry":"Burundi", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
40;Bucharest;{"name":"Bucharest", "country":"Romania", "genCountry":"Romania", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"2"}
41;Buenos Aires;{"name":"Buenos Aires", "country":"Argentina", "genCountry":"Argentina", "continent":"South America", "duplicateName" : "false", "facts":[], "complexity":"2"}
42;Vaduz;{"name":"Vaduz", "country":"Liechtenstein", "genCountry":"Liechtenstein", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"4"}
43;Valletta;{"name":"Valletta", "country":"Malta", "genCountry":"Malta", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"4"}
44;Warsaw;{"name":"Warsaw", "country":"Poland", "genCountry":"Poland", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":["In Warsaw you can see the thinnest house in the world - only one meter and twenty centimeters wide."], "complexity":"1"}
45;Washington;{"name":"Washington", "country":"USA", "genCountry":"USA", "continent":"North America", "duplicateName" : "false", "facts":["For some unknown reason lollypops are banned in Washington.", "Washington is the home to USA presidents."], "complexity":"1"}
46;Wellington;{"name":"Wellington", "country":"New Zealand", "genCountry":"New Zealand", "continent":"Australia and Oceania", "duplicateName" : "false", "facts":[], "complexity":"4"}
47;Vein;{"name":"Vein", "country":"Austria", "genCountry":"Austria", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":["The oldest newspaper in the world is published in Vienna.", "The oldest zoo in the world is situated in Vienna.", "The first croissant in the world was baked in Vienna."], "complexity":"1"}
48;Victoria;{"name":"Victoria", "country":"Seychelles", "genCountry":"Seychelles", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
49;Vilnius;{"name":"Vilnius", "country":"Lithuania", "genCountry":"Lithuania", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"2"}
50;Windhoek;{"name":"Windhoek", "country":"Namibia", "genCountry":"Namibia", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
51;Vientiane;{"name":"Vientiane", "country":"Laos", "genCountry":"Laos", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"5"}
52;Gaborone;{"name":"Gaborone", "country":"Botswana", "genCountry":"Botswana", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
53;Havana;{"name":"Havana", "country":"Cuba", "genCountry":"Cuba", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"3"}
54;Guatemala;{"name":"Guatemala", "country":"Guatemala", "genCountry":"Guatemala", "continent":"North America", "duplicateName" : "true", "facts":[], "complexity":"4"}
55;Dakar;{"name":"Dakar", "country":"Senegal", "genCountry":"Senegal", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"4"}
56;Dhaka;{"name":"Dhaka", "country":"Bangladesh", "genCountry":"Bangladesh", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"5"}
57;Damascus;{"name":"Damascus", "country":"Syria", "genCountry":"Syria", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":["Damascus is the place where first steel blades were wielded.", "Damascus is the oldest capital in the world it is older than fourty five hundred years."], "complexity":"3"}
58;Jakarta;{"name":"Jakarta", "country":"Indonesia", "genCountry":"Indonesia", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"3"}
59;Djibouti;{"name":"Djibouti", "country":"Djibouti", "genCountry":"Djibouti", "continent":"Africa", "duplicateName" : "true", "facts":[], "complexity":"5"}
60;Georgetown;{"name":"Georgetown", "country":"Guyana", "genCountry":"Guyana", "continent":"South America", "duplicateName" : "false", "facts":[], "complexity":"5"}
61;Juba;{"name":"Juba", "country":"South Sudan", "genCountry":"South Sudan", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
62;Dili;{"name":"Dili", "country":"East Timor", "genCountry":"East Timor", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"5"}
63;Dodoma;{"name":"Dodoma", "country":"Tanzania", "genCountry":"Tanzania", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
64;Doha;{"name":"Doha", "country":"Qatar", "genCountry":"Qatar", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"5"}
65;Dublin;{"name":"Dublin", "country":"Ireland", "genCountry":"Ireland", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"2"}
66;Dushanbe;{"name":"Dushanbe", "country":"Tajikistan", "genCountry":"Tajikistan", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":["The city of Dushanbe grew in the space of a marketplace that was held every Monday.", "The word Dushanbe means Monday in Tadzhik."], "complexity":"3"}
67;Yerevan;{"name":"Yerevan", "country":"Armenia", "genCountry":"Armenia", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"3"}
68;Zagreb;{"name":"Zagreb", "country":"Croatia", "genCountry":"Croatia", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"3"}
69;South Tarawa;{"name":"South Tarawa", "country":"Kiribati", "genCountry":"Kiribati", "continent":"Australia and Oceania", "duplicateName" : "false", "facts":[], "complexity":"5"}
70;Yamoussoukro;{"name":"Yamoussoukro", "country":"Côte d'Ivoire", "genCountry":"Côte d'Ivoire", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
71;Islamabad;{"name":"Islamabad", "country":"Pakistan", "genCountry":"Pakistan", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"4"}
72;Kabul;{"name":"Kabul", "country":"Afghanistan", "genCountry":"Afghanistan", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"4"}
73;Cairo;{"name":"Cairo", "country":"Egypt", "genCountry":"Egypt", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"3"}
74;Kampala;{"name":"Kampala", "country":"Uganda", "genCountry":"Uganda", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
75;Canberra;{"name":"Canberra", "country":"Australia", "genCountry":"Australia", "continent":"Australia and Oceania", "duplicateName" : "false", "facts":["In Canberra there is a hotel where you can sleep next to wild animals."], "complexity":"3"}
76;Caracas;{"name":"Caracas", "country":"Venezuela", "genCountry":"Venezuela", "continent":"South America", "duplicateName" : "false", "facts":[], "complexity":"4"}
77;Castries;{"name":"Castries", "country":"Saint Lucia", "genCountry":"Saint Lucia", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
78;Kathmandu;{"name":"Kathmandu", "country":"Nepal", "genCountry":"Nepal", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"4"}
79;Kigali;{"name":"Kigali", "country":"Rwanda", "genCountry":"Rwanda", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
80;Kiev;{"name":"Kiev", "country":"Ukraine", "genCountry":"Ukraine", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":["The deepest underground station in the world is supposed to be Arsenalnaya in Kiev."], "complexity":"1"}
81;Kingstown;{"name":"Kingstown", "country":"Saint Vincent and the Grenadines", "genCountry":"Saint Vincent and the Grenadines", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
82;Kingston;{"name":"Kingston", "country":"Jamaica", "genCountry":"Jamaica", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
83;Kinshasa;{"name":"Kinshasa", "country":"Democratic Republic of the Congo", "genCountry":"Democratic Republic of the Congo", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
84;Quito;{"name":"Quito", "country":"Ecuador", "genCountry":"Ecuador", "continent":"South America", "duplicateName" : "false", "facts":[], "complexity":"5"}
85;Kishinev;{"name":"Kishinev", "country":"Moldova", "genCountry":"Moldova", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"3"}
86;Conakry;{"name":"Conakry", "country":"Guinea", "genCountry":"Guinea", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
87;Copenhagen;{"name":"Copenhagen", "country":"Denmark", "genCountry":"Denmark", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":["In Copenhagen there is a monument to a mermaid."], "complexity":"1"}
88;Kuala Lumpur;{"name":"Kuala Lumpur", "country":"Malaysia", "genCountry":"Malaysia", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"4"}
89;Libreville;{"name":"Libreville", "country":"Gabon", "genCountry":"Gabon", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
90;Lilongwe;{"name":"Lilongwe", "country":"Malawi", "genCountry":"Malawi", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
91;Lima;{"name":"Lima", "country":"Peru", "genCountry":"Peru", "continent":"South America", "duplicateName" : "false", "facts":[], "complexity":"4"}
92;Lisbon;{"name":"Lisbon", "country":"Portugal", "genCountry":"Portugal", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"2"}
93;Lomé;{"name":"Lomé", "country":"Togo", "genCountry":"Togo", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
94;London;{"name":"London", "country":"United Kingdom", "genCountry":"United Kingdom", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":["London is the place where the first underground line was built.", "London was the first city where a zoo was open."], "complexity":"1"}
95;Luanda;{"name":"Luanda", "country":"Angola", "genCountry":"Angola", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
96;Lusaka;{"name":"Lusaka", "country":"Zambia", "genCountry":"Zambia", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
97;Ljubljana;{"name":"Ljubljana", "country":"Slovenia", "genCountry":"Slovenia", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"3"}
98;Luxembourg;{"name":"Luxembourg", "country":"Luxembourg", "genCountry":"Luxembourg", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "true", "facts":[], "complexity":"3"}
99;Majuro;{"name":"Majuro", "country":"Marshall Islands", "genCountry":"Marshall Islands", "continent":"Australia and Oceania", "duplicateName" : "false", "facts":[], "complexity":"5"}
100;Madrid;{"name":"Madrid", "country":"Spain", "genCountry":"Spain", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":["In Madrid you can see the famous bull fights every Sunday, March to October."], "complexity":"1"}
101;Malabo;{"name":"Malabo", "country":"Equatorial Guinea", "genCountry":"Equatorial Guinea", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
102;Male;{"name":"Male", "country":"Maldives", "genCountry":"Maldives", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"5"}
103;Managua;{"name":"Managua", "country":"Nicaragua", "genCountry":"Nicaragua", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
104;Manama;{"name":"Manama", "country":"Bahrain", "genCountry":"Bahrain", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"5"}
105;Manila;{"name":"Manila", "country":"Philippines", "genCountry":"Philippines", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"3"}
106;Maputo;{"name":"Maputo", "country":"Mozambique", "genCountry":"Mozambique", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
107;Maseru;{"name":"Maseru", "country":"Lesotho", "genCountry":"Lesotho", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
108;Muscat;{"name":"Muscat", "country":"Oman", "genCountry":"Oman", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"5"}
109;Mbabane;{"name":"Mbabane", "country":"Swaziland", "genCountry":"Swaziland", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
110;Mexico City;{"name":"Mexico City", "country":"Mexico", "genCountry":"Mexico", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"2"}
111;Minsk;{"name":"Minsk", "country":"Belarus", "genCountry":"Belarus", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"1"}
112;Mogadishu;{"name":"Mogadishu", "country":"Somalia", "genCountry":"Somalia", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
113;Monaco;{"name":"Monaco", "country":"Monaco", "genCountry":"Monaco", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "true", "facts":[], "complexity":"2"}
114;Monrovia;{"name":"Monrovia", "country":"Liberia", "genCountry":"Liberia", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
115;Montevideo;{"name":"Montevideo", "country":"Uruguay", "genCountry":"Uruguay", "continent":"South America", "duplicateName" : "false", "facts":[], "complexity":"4"}
116;Moroni;{"name":"Moroni", "country":"Comoros", "genCountry":"Comoros", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
117;Moscow;{"name":"Moscow", "country":"Russia", "genCountry":"Russia", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"1"}
118;Nairobi;{"name":"Nairobi", "country":"Kenya", "genCountry":"Kenya", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"4"}
119;Nassau;{"name":"Nassau", "country":"The Bahamas", "genCountry":"The Bahamas", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
120;Ngerulmud;{"name":"Ngerulmud", "country":"Palau", "genCountry":"Palau", "continent":"Australia and Oceania", "duplicateName" : "false", "facts":[], "complexity":"5"}
121;N'Djamena;{"name":"N'Djamena", "country":"Chad", "genCountry":"Chad", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
122;Neypido;{"name":"Neypido", "country":"Myanmar", "genCountry":"Myanmar", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"5"}
123;Niamey;{"name":"Niamey", "country":"Niger", "genCountry":"Niger", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
124;Nicosia;{"name":"Nicosia", "country":"Cyprus", "genCountry":"Cyprus", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"4"}
125;Nouakchott;{"name":"Nouakchott", "country":"Mauritania", "genCountry":"Mauritania", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
126;Nukualofa;{"name":"Nukualofa", "country":"Tonga", "genCountry":"Tonga", "continent":"Australia and Oceania", "duplicateName" : "false", "facts":[], "complexity":"5"}
127;New Delhi;{"name":"New Delhi", "country":"India", "genCountry":"India", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"2"}
128;Oslo;{"name":"Oslo", "country":"Norway", "genCountry":"Norway", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"2"}
129;Ottawa;{"name":"Ottawa", "country":"Canada", "genCountry":"Canada", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"2"}
130;Palikir;{"name":"Palikir", "country":"Federated States of Micronesia", "genCountry":"Federated States of Micronesia", "continent":"Australia and Oceania", "duplicateName" : "false", "facts":[], "complexity":"5"}
131;Panama;{"name":"Panama", "country":"Panama", "genCountry":"Panama", "continent":"North America", "duplicateName" : "true", "facts":[], "complexity":"3"}
132;Paramaribo;{"name":"Paramaribo", "country":"Suriname", "genCountry":"Suriname", "continent":"South America", "duplicateName" : "false", "facts":[], "complexity":"5"}
133;Paris;{"name":"Paris", "country":"France", "genCountry":"France", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"1"}
134;Beijing;{"name":"Beijing", "country":"China", "genCountry":"China", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"1"}
135;Phnom Penh;{"name":"Phnom Penh", "country":"Cambodia", "genCountry":"Cambodia", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"5"}
136;Podgorica;{"name":"Podgorica", "country":"Montenegro", "genCountry":"Montenegro", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"3"}
137;Port Vila;{"name":"Port Vila", "country":"Vanuatu", "genCountry":"Vanuatu", "continent":"Australia and Oceania", "duplicateName" : "false", "facts":[], "complexity":"5"}
138;Port Louis;{"name":"Port Louis", "country":"Mauritius", "genCountry":"Mauritius", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
139;Port Moresby;{"name":"Port Moresby", "country":"Papua New Guinea", "genCountry":"Papua New Guinea", "continent":"Australia and Oceania", "duplicateName" : "false", "facts":[], "complexity":"5"}
140;Port-au-Prince, Port au Prince;{"name":"Port-au-Prince", "country":"Haiti", "genCountry":"Haiti", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
141;Port of Spain;{"name":"Port of Spain", "country":"Trinidad and Tobago", "genCountry":"Trinidad and Tobago", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
142;Porto-Novo, Porto Novo;{"name":"Porto-Novo", "country":"Benin", "genCountry":"Benin", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
143;Prague;{"name":"Prague", "country":"Czech Republic", "genCountry":"Czech Republic", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"1"}
144;Praia;{"name":"Praia", "country":"Cape Verde", "genCountry":"Cape Verde", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
145;Pretoria;{"name":"Pretoria", "country":"South Africa", "genCountry":"South Africa", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
146;Pyongyang;{"name":"Pyongyang", "country":"Korea, Democratic People's Republic of", "genCountry":"Korea, Democratic People's Republic of", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"4"}
147;Rabat;{"name":"Rabat", "country":"Morocco", "genCountry":"Morocco", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
148;Reykjavik;{"name":"Reykjavik", "country":"Iceland", "genCountry":"Iceland", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"3"}
149;Riga;{"name":"Riga", "country":"Latvia", "genCountry":"Latvia", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":["The first Christmas tree in the world was decorated in Riga."], "complexity":"2"}
150;Rome;{"name":"Rome", "country":"Italy", "genCountry":"Italy", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"1"}
151;Roseau;{"name":"Roseau", "country":"Dominica", "genCountry":"Dominica", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
152;San Marino;{"name":"San Marino", "country":"San Marino", "genCountry":"San Marino", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "true", "facts":[], "complexity":"3"}
153;San Salvador;{"name":"San Salvador", "country":"Salvador", "genCountry":"Salvador", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
154;Sao Tomé, Sao Tome;{"name":"Sao Tome", "country":"Sao Tome and Principe", "genCountry":"Sao Tome and Principe", "continent":"Africa", "duplicateName" : "false", "facts":[], "complexity":"5"}
155;San Jose;{"name":"San jose", "country":"Costa Rica", "genCountry":"Costa Rica", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
156;Sana'a;{"name":"Sana'a", "country":"Yemen", "genCountry":"Yemen", "continent":"Eurasia", "continent_part":"Asia", "duplicateName" : "false", "facts":[], "complexity":"5"}
157;Santo Domingo;{"name":"Santo domingo", "country":"Dominican Republic", "genCountry":"Dominican Republic", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"4"}
158;Santiago;{"name":"Santiago", "country":"Chile", "genCountry":"Chile", "continent":"South America", "duplicateName" : "false", "facts":[], "complexity":"4"}
159;Sarajevo;{"name":"Sarajevo", "country":"Bosnia and Herzegovina", "genCountry":"Bosnia and Herzegovina", "continent":"Eurasia", "continent_part":"Europe", "duplicateName" : "false", "facts":[], "complexity":"3"}
160;St. John's;{"name":"St. John's", "country":"Antigua and Barbuda", "genCountry":"Antigua and Barbuda", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
161;St. Georges;{"name":"St. Georges", "country":"Grenada", "genCountry":"Grenada", "continent":"North America", "duplicateName" : "false", "facts":[], "complexity":"5"}
